word,count,magnitude,frequency,frequency_rank,magnitude_rank
翻修,49,9.999491707591586,1.506606531133163e-06,13835.0,14895.0
拟,49,15.078995809555424,1.506606531133163e-06,13835.0,2796.0
苏俄,49,10.01505161551791,1.506606531133163e-06,13835.0,14329.0
罚金,49,10.280340329214889,1.506606531133163e-06,13835.0,7650.0
妙不可言,49,5.769167289006018,1.506606531133163e-06,13835.0,32675.0
插图,49,9.894322555810499,1.506606531133163e-06,13835.0,18739.0
赏心悦目,49,5.7024624042163055,1.506606531133163e-06,13835.0,32805.0
赃款,49,10.20133195523532,1.506606531133163e-06,13835.0,9041.0
驱散,49,10.183821114604083,1.506606531133163e-06,13835.0,9402.0
椰,49,15.384646115922358,1.506606531133163e-06,13835.0,1702.0
讲理,49,9.769020230047454,1.506606531133163e-06,13835.0,22861.0
鼓动,49,9.659710795113217,1.506606531133163e-06,13835.0,25487.0
苟,49,14.968141213626678,1.506606531133163e-06,13835.0,3288.0
越野,49,9.957220111309006,1.506606531133163e-06,13835.0,16455.0
水星,49,10.102914582401564,1.506606531133163e-06,13835.0,11526.0
排放,49,10.311373544047497,1.506606531133163e-06,13835.0,7247.0
告一段落,49,5.914295467188047,1.506606531133163e-06,13835.0,32393.0
钻孔,49,10.272520951997192,1.506606531133163e-06,13835.0,7763.0
老母,49,10.295223921606846,1.506606531133163e-06,13835.0,7447.0
千金,49,9.761531970467916,1.506606531133163e-06,13835.0,23070.0
范畴,49,10.171797257010278,1.506606531133163e-06,13835.0,9664.0
雪上加霜,49,6.25585559058703,1.506606531133163e-06,13835.0,31933.0
腺,49,15.451401806490892,1.506606531133163e-06,13835.0,1470.0
以西,48,9.509257889152353,1.475859459069221e-06,13957.0,27699.0
势头,48,10.160582064398346,1.475859459069221e-06,13957.0,9912.0
气馁,48,10.189150496521457,1.475859459069221e-06,13957.0,9301.0
周旋,48,9.755660468045715,1.475859459069221e-06,13957.0,23250.0
优质,48,10.477210473129281,1.475859459069221e-06,13957.0,6007.0
不轨,48,9.973016236220808,1.475859459069221e-06,13957.0,15852.0
译,48,14.684805517811403,1.475859459069221e-06,13957.0,4351.0
解体,48,9.584054611958035,1.475859459069221e-06,13957.0,26790.0
迁就,48,9.825409314030443,1.475859459069221e-06,13957.0,21041.0
唤,48,15.153872767968505,1.475859459069221e-06,13957.0,2489.0
脱毛,48,10.06251297487905,1.475859459069221e-06,13957.0,12735.0
下厨,48,9.40139287654984,1.475859459069221e-06,13957.0,28449.0
下层,48,9.752025354756215,1.475859459069221e-06,13957.0,23343.0
流利,48,9.926081458850295,1.475859459069221e-06,13957.0,17591.0
政党,48,9.84472729607364,1.475859459069221e-06,13957.0,20407.0
解码,48,10.180279298190761,1.475859459069221e-06,13957.0,9485.0
发条,48,9.75449513858514,1.475859459069221e-06,13957.0,23279.0
章节,48,9.929958468013021,1.475859459069221e-06,13957.0,17465.0
滑铁卢,48,7.492451221229078,1.475859459069221e-06,13957.0,30185.0
饲养,48,10.35413065701618,1.475859459069221e-06,13957.0,6787.0
迦,48,15.07008946020066,1.475859459069221e-06,13957.0,2837.0
令尊,48,10.042264998255026,1.475859459069221e-06,13957.0,13400.0
昏睡,48,10.127731972107428,1.475859459069221e-06,13957.0,10795.0
加深,48,9.724618049899094,1.475859459069221e-06,13957.0,24059.0
轮船,48,9.96957999178932,1.475859459069221e-06,13957.0,15992.0
下跪,48,9.964409671017378,1.475859459069221e-06,13957.0,16198.0
魔爪,48,10.074207608303285,1.475859459069221e-06,13957.0,12340.0
潮汐,48,10.207085134397127,1.475859459069221e-06,13957.0,8927.0
改良,48,9.522528532397184,1.475859459069221e-06,13957.0,27557.0
低语,48,10.072698060860668,1.475859459069221e-06,13957.0,12390.0
监制,48,10.120721618825408,1.475859459069221e-06,13957.0,10973.0
做礼拜,48,7.461253846849572,1.475859459069221e-06,13957.0,30270.0
矛头,48,10.228426231078195,1.475859459069221e-06,13957.0,8495.0
强健,48,9.998141192119352,1.475859459069221e-06,13957.0,14941.0
迷惘,48,10.16256683597808,1.475859459069221e-06,13957.0,9869.0
行礼,48,9.624904302553446,1.475859459069221e-06,13957.0,26137.0
抚,48,15.342424218671477,1.475859459069221e-06,13957.0,1833.0
大不列颠,48,6.464609618412704,1.475859459069221e-06,13957.0,31785.0
委,48,15.218715387007638,1.475859459069221e-06,13957.0,2246.0
分派,48,9.452633888256203,1.475859459069221e-06,13957.0,28138.0
前期,48,9.295385088190754,1.475859459069221e-06,13957.0,28815.0
比试,48,9.54802003904722,1.475859459069221e-06,13957.0,27252.0
动词,48,10.67576066609697,1.475859459069221e-06,13957.0,5500.0
敬酒,48,9.87450571458441,1.475859459069221e-06,13957.0,19436.0
忘不了,48,7.44019657143647,1.475859459069221e-06,13957.0,30327.0
渝,48,15.44759637205168,1.475859459069221e-06,13957.0,1487.0
烈焰,48,10.06888937474038,1.475859459069221e-06,13957.0,12524.0
元凶,48,9.794183547385797,1.475859459069221e-06,13957.0,22078.0
放声,48,9.736406548079403,1.475859459069221e-06,13957.0,23756.0
迫降,48,9.856965711105982,1.475859459069221e-06,13957.0,20037.0
豁出去,48,7.312721521771863,1.475859459069221e-06,13957.0,30701.0
账目,48,12.677374509861151,1.475859459069221e-06,13957.0,5239.0
勤劳,48,10.16402666786174,1.475859459069221e-06,13957.0,9837.0
元帅,48,10.115224963170624,1.475859459069221e-06,13957.0,11128.0
怨言,48,10.131412126327428,1.475859459069221e-06,13957.0,10683.0
窍,48,15.518762334994241,1.475859459069221e-06,13957.0,1251.0
圆盘,48,10.230070500422643,1.475859459069221e-06,13957.0,8470.0
环顾,48,10.054432717904032,1.475859459069221e-06,13957.0,12991.0
婴孩,48,10.039146138114132,1.475859459069221e-06,13957.0,13483.0
致词,48,10.01344033169477,1.475859459069221e-06,13957.0,14379.0
绘图,48,9.755839264609886,1.475859459069221e-06,13957.0,23243.0
模子,48,9.405606896068665,1.475859459069221e-06,13957.0,28435.0
布局,48,9.96024566222314,1.475859459069221e-06,13957.0,16329.0
主菜,48,9.764384165330195,1.475859459069221e-06,13957.0,22992.0
垂涎,48,9.808779979995528,1.475859459069221e-06,13957.0,21595.0
窗台,48,10.16522803636608,1.475859459069221e-06,13957.0,9814.0
休养,48,10.134039279251905,1.475859459069221e-06,13957.0,10596.0
瞭,48,15.459679568393597,1.475859459069221e-06,13957.0,1442.0
躯,48,15.640029497188493,1.475859459069221e-06,13957.0,907.0
蒙住,48,9.80519179188175,1.475859459069221e-06,13957.0,21725.0
海域,48,10.40950027728829,1.475859459069221e-06,13957.0,6367.0
哨子,48,9.8228131259758,1.475859459069221e-06,13957.0,21139.0
随和,48,9.695650331530619,1.475859459069221e-06,13957.0,24736.0
北上,48,9.531273561125932,1.475859459069221e-06,13957.0,27466.0
舟,48,14.898023244274555,1.475859459069221e-06,13957.0,3594.0
面包屑,48,7.212527822512352,1.475859459069221e-06,13957.0,30977.0
失物,48,9.982369503403069,1.475859459069221e-06,13957.0,15497.0
涛,48,15.058190580339536,1.475859459069221e-06,13957.0,2888.0
樱花,48,9.878731994636023,1.475859459069221e-06,13957.0,19282.0
打鼓,48,10.010379567607119,1.475859459069221e-06,13957.0,14492.0
标价,48,10.256732626680384,1.475859459069221e-06,13957.0,8032.0
谦,48,14.999560629665984,1.475859459069221e-06,13957.0,3135.0
暗影,48,10.010096055080284,1.475859459069221e-06,13957.0,14505.0
坏东西,48,7.056851940333705,1.475859459069221e-06,13957.0,31272.0
何故,48,9.653099224703434,1.475859459069221e-06,13957.0,25635.0
善待,48,9.900482695027103,1.475859459069221e-06,13957.0,18522.0
作废,48,9.568557717968504,1.475859459069221e-06,13957.0,27017.0
精巧,48,10.024003667742509,1.475859459069221e-06,13957.0,14025.0
一等,48,9.514866349399593,1.475859459069221e-06,13957.0,27640.0
修修,48,9.800361925790956,1.475859459069221e-06,13957.0,21889.0
催眠术,48,7.156719385157764,1.475859459069221e-06,13957.0,31095.0
销,48,14.848641688196144,1.475859459069221e-06,13957.0,3800.0
傍,48,15.131287886222836,1.475859459069221e-06,13957.0,2582.0
作画,48,9.813455887554833,1.475859459069221e-06,13957.0,21435.0
身不由己,48,5.7249530951651835,1.475859459069221e-06,13957.0,32770.0
腥,48,15.209609820052714,1.475859459069221e-06,13957.0,2276.0
化解,48,9.768356082990623,1.475859459069221e-06,13957.0,22888.0
童子,48,9.55704025407211,1.475859459069221e-06,13957.0,27163.0
满洲,48,9.747809673971515,1.475859459069221e-06,13957.0,23436.0
莫名,48,9.618336971814452,1.475859459069221e-06,13957.0,26251.0
布鲁塞尔,48,6.426698773516039,1.475859459069221e-06,13957.0,31803.0
越共,48,10.288666086194345,1.475859459069221e-06,13957.0,7533.0
四起,48,9.617167570231928,1.475859459069221e-06,13957.0,26273.0
日军,48,10.012866724907054,1.475859459069221e-06,13957.0,14396.0
楷模,48,10.050609780536796,1.475859459069221e-06,13957.0,13109.0
中学生,48,7.018721868637649,1.475859459069221e-06,13957.0,31336.0
奚落,48,9.931234758061064,1.475859459069221e-06,13957.0,17402.0
罗盘,48,9.854517060415786,1.475859459069221e-06,13957.0,20105.0
祥,48,15.061118028611183,1.475859459069221e-06,13957.0,2874.0
入门,48,9.837870195853426,1.475859459069221e-06,13957.0,20634.0
利害,48,9.672255707578529,1.475859459069221e-06,13957.0,25249.0
餐饮,48,10.250795279343302,1.475859459069221e-06,13957.0,8121.0
紧凑,48,10.416475872223147,1.475859459069221e-06,13957.0,6331.0
闸门,47,9.972429345411049,1.4451123870052788e-06,14071.5,15880.0
究,47,14.820271766544966,1.4451123870052788e-06,14071.5,3899.0
缆车,47,10.05538592065837,1.4451123870052788e-06,14071.5,12962.0
婚事,47,10.010421558457002,1.4451123870052788e-06,14071.5,14488.0
端庄,47,10.208217336109474,1.4451123870052788e-06,14071.5,8897.0
触角,47,10.282989556863141,1.4451123870052788e-06,14071.5,7603.0
咖啡豆,47,7.612751882833889,1.4451123870052788e-06,14071.5,29883.0
迁,47,14.84637717199308,1.4451123870052788e-06,14071.5,3811.0
偕,47,14.815274686227815,1.4451123870052788e-06,14071.5,3924.0
亩,47,15.547747457274188,1.4451123870052788e-06,14071.5,1159.0
果断,47,9.978368579458827,1.4451123870052788e-06,14071.5,15646.0
并购,47,9.942192143807011,1.4451123870052788e-06,14071.5,16998.0
祸害,47,10.037924004904855,1.4451123870052788e-06,14071.5,13523.0
发愁,47,9.762348311415849,1.4451123870052788e-06,14071.5,23049.0
徒手,47,9.796119878793874,1.4451123870052788e-06,14071.5,22008.0
帘,47,15.499751457039556,1.4451123870052788e-06,14071.5,1297.0
置信,47,10.103956962100938,1.4451123870052788e-06,14071.5,11491.0
卸货,47,9.874635974904965,1.4451123870052788e-06,14071.5,19432.0
撒野,47,9.613489351627914,1.4451123870052788e-06,14071.5,26339.0
防弹背心,47,6.104202188599678,1.4451123870052788e-06,14071.5,32084.0
看做,47,9.619449743986943,1.4451123870052788e-06,14071.5,26227.0
时限,47,9.851057857634173,1.4451123870052788e-06,14071.5,20235.0
粗心,47,9.96898928813766,1.4451123870052788e-06,14071.5,16014.0
不易,47,9.688083782232015,1.4451123870052788e-06,14071.5,24907.0
简陋,47,10.082539113951848,1.4451123870052788e-06,14071.5,12089.0
壮大,47,9.843117709432306,1.4451123870052788e-06,14071.5,20461.0
闲事,47,9.759559246717675,1.4451123870052788e-06,14071.5,23136.0
辗转,47,9.837277920106661,1.4451123870052788e-06,14071.5,20654.0
喷嚏,47,10.070796160700096,1.4451123870052788e-06,14071.5,12455.0
塞尔维亚,47,6.58808059129797,1.4451123870052788e-06,14071.5,31724.0
怪诞,47,10.114379104075773,1.4451123870052788e-06,14071.5,11149.0
落水,47,9.730179254346266,1.4451123870052788e-06,14071.5,23902.0
大打出手,47,6.053820611098576,1.4451123870052788e-06,14071.5,32161.0
魏,47,14.46524577055136,1.4451123870052788e-06,14071.5,4828.0
统,47,14.711039460667786,1.4451123870052788e-06,14071.5,4278.0
做菜,47,9.859048425773127,1.4451123870052788e-06,14071.5,19961.0
臂膀,47,9.956362030330524,1.4451123870052788e-06,14071.5,16492.0
橄榄球赛,47,5.947062238089447,1.4451123870052788e-06,14071.5,32342.0
借光,47,9.499873153952807,1.4451123870052788e-06,14071.5,27783.0
鸽,47,15.34651458749006,1.4451123870052788e-06,14071.5,1820.0
蛤蟆,47,10.196656236134826,1.4451123870052788e-06,14071.5,9135.0
郝,47,14.826071331988699,1.4451123870052788e-06,14071.5,3880.0
忠贞,47,10.019185945236117,1.4451123870052788e-06,14071.5,14186.0
匡,47,15.07810296199304,1.4451123870052788e-06,14071.5,2799.0
前者,47,9.04535275260632,1.4451123870052788e-06,14071.5,29145.0
简化,47,9.747856596940105,1.4451123870052788e-06,14071.5,23434.0
阿肯色州,47,6.626760824806823,1.4451123870052788e-06,14071.5,31709.0
统帅,47,10.10656857788974,1.4451123870052788e-06,14071.5,11406.0
团长,47,10.430738353220125,1.4451123870052788e-06,14071.5,6239.0
爆裂,47,10.127127366065572,1.4451123870052788e-06,14071.5,10810.0
自命不凡,47,5.868940925147651,1.4451123870052788e-06,14071.5,32484.0
丙烷,47,10.865672618609933,1.4451123870052788e-06,14071.5,5332.0
嗓门,47,9.921421583900678,1.4451123870052788e-06,14071.5,17754.0
冲绳,47,10.00134384961103,1.4451123870052788e-06,14071.5,14846.0
十二月,47,7.691028060777902,1.4451123870052788e-06,14071.5,29729.0
路灯,47,10.144036093343482,1.4451123870052788e-06,14071.5,10324.0
孢子,47,10.264438623718217,1.4451123870052788e-06,14071.5,7898.0
良宵,47,9.949692229253376,1.4451123870052788e-06,14071.5,16724.0
阉割,47,9.947351241801883,1.4451123870052788e-06,14071.5,16813.0
倾注,47,9.939380827940901,1.4451123870052788e-06,14071.5,17101.0
提成,47,9.28714563958183,1.4451123870052788e-06,14071.5,28836.0
卫士,47,9.771820468528128,1.4451123870052788e-06,14071.5,22765.0
提炼,47,10.127762754791608,1.4451123870052788e-06,14071.5,10794.0
剩菜,47,9.98598276306722,1.4451123870052788e-06,14071.5,15369.0
皮肉,47,10.008443058733036,1.4451123870052788e-06,14071.5,14572.0
充裕,47,9.979317505629304,1.4451123870052788e-06,14071.5,15610.0
专属,47,9.671946009537749,1.4451123870052788e-06,14071.5,25254.0
失意,47,9.719917574860402,1.4451123870052788e-06,14071.5,24163.0
欠款,47,10.213053104403851,1.4451123870052788e-06,14071.5,8810.0
丰田,47,9.795895616403742,1.4451123870052788e-06,14071.5,22017.0
皮箱,47,9.907796717206695,1.4451123870052788e-06,14071.5,18245.0
嚎叫,47,10.107990717118424,1.4451123870052788e-06,14071.5,11359.0
礁石,47,10.159382615781682,1.4451123870052788e-06,14071.5,9941.0
工艺,47,9.973494665854233,1.4451123870052788e-06,14071.5,15837.0
巨浪,47,10.101715694134377,1.4451123870052788e-06,14071.5,11560.0
南区,47,10.164274132283966,1.4451123870052788e-06,14071.5,9826.0
女星,47,10.209955796210721,1.4451123870052788e-06,14071.5,8869.0
存档,47,10.182315966717821,1.4451123870052788e-06,14071.5,9445.0
竞价,47,10.184337859667684,1.4451123870052788e-06,14071.5,9394.0
升华,47,9.84081753930658,1.4451123870052788e-06,14071.5,20543.0
叛,47,15.227015804058995,1.4451123870052788e-06,14071.5,2214.0
初始,47,9.632075310106936,1.4451123870052788e-06,14071.5,26006.0
自食其果,47,5.537772291255673,1.4451123870052788e-06,14071.5,33057.0
殉,47,15.133091250121819,1.4451123870052788e-06,14071.5,2576.0
浪荡,47,9.883484791119903,1.4451123870052788e-06,14071.5,19112.0
最高法院,47,6.375315267989495,1.4451123870052788e-06,14071.5,31840.0
邮戳,47,10.146888044746529,1.4451123870052788e-06,14071.5,10247.0
冯,47,14.512432152399786,1.4451123870052788e-06,14071.5,4762.0
拐弯,47,10.416921251897609,1.4451123870052788e-06,14071.5,6325.0
作怪,47,9.812672174819326,1.4451123870052788e-06,14071.5,21460.0
人工呼吸,47,6.033102371558127,1.4451123870052788e-06,14071.5,32199.0
罗宾汉,47,7.321266645854835,1.4451123870052788e-06,14071.5,30685.0
桥牌,47,10.065246290233647,1.4451123870052788e-06,14071.5,12639.0
翻天,47,9.81015450880566,1.4451123870052788e-06,14071.5,21554.0
辛辛苦苦,47,6.174116098560035,1.4451123870052788e-06,14071.5,32003.0
讲课,47,10.025389851196998,1.4451123870052788e-06,14071.5,13967.0
无恙,47,10.123861724830174,1.4451123870052788e-06,14071.5,10897.0
西奥,47,9.856759729522802,1.4451123870052788e-06,14071.5,20043.0
杠,47,15.499468901360403,1.4451123870052788e-06,14071.5,1299.0
光束,47,10.45069265571802,1.4451123870052788e-06,14071.5,6135.0
今晨,47,9.678206765860274,1.4451123870052788e-06,14071.5,25111.0
脓包,47,9.879120535396963,1.4451123870052788e-06,14071.5,19272.0
蚀,47,15.486475853460098,1.4451123870052788e-06,14071.5,1361.0
间歇,47,9.844568255945557,1.4451123870052788e-06,14071.5,20413.0
政界,47,9.544977344066353,1.4451123870052788e-06,14071.5,27297.0
痛心,47,10.03094857402522,1.4451123870052788e-06,14071.5,13767.0
青睐,47,9.789566492142669,1.4451123870052788e-06,14071.5,22218.0
函,47,15.107319996223158,1.4451123870052788e-06,14071.5,2675.0
患病,47,9.969588206799013,1.4451123870052788e-06,14071.5,15991.0
阵容,47,10.232682462238916,1.4451123870052788e-06,14071.5,8423.0
规格,47,10.071922782746409,1.4451123870052788e-06,14071.5,12419.0
梆,47,15.930628213074288,1.4451123870052788e-06,14071.5,248.0
餐车,47,10.420221556699062,1.4451123870052788e-06,14071.5,6306.0
得手,47,9.694705106656532,1.4451123870052788e-06,14071.5,24757.0
莴苣,47,10.8753022450388,1.4451123870052788e-06,14071.5,5327.0
得益,47,9.270728259615375,1.4451123870052788e-06,14071.5,28872.0
火箭筒,46,7.8782845466240845,1.4143653149413366e-06,14192.0,29471.0
后盾,46,9.897212343415765,1.4143653149413366e-06,14192.0,18636.0
空想,46,9.752828610626404,1.4143653149413366e-06,14192.0,23318.0
辞典,46,10.218966525200083,1.4143653149413366e-06,14192.0,8693.0
指教,46,9.92374469787096,1.4143653149413366e-06,14192.0,17680.0
可谓,46,9.893727089812486,1.4143653149413366e-06,14192.0,18764.0
灼,46,15.111472066029691,1.4143653149413366e-06,14192.0,2665.0
诚心,46,10.192269339426833,1.4143653149413366e-06,14192.0,9245.0
党员,46,10.131430884018945,1.4143653149413366e-06,14192.0,10682.0
祂,46,15.34207340639945,1.4143653149413366e-06,14192.0,1835.0
灵巧,46,10.162727710837357,1.4143653149413366e-06,14192.0,9865.0
渎职,46,10.346104448234085,1.4143653149413366e-06,14192.0,6870.0
领子,46,9.258009461805544,1.4143653149413366e-06,14192.0,28900.0
领奖,46,9.930509384634842,1.4143653149413366e-06,14192.0,17440.0
议题,46,10.04010361846439,1.4143653149413366e-06,14192.0,13457.0
地质,46,10.025641781253764,1.4143653149413366e-06,14192.0,13953.0
评选,46,10.042858530144532,1.4143653149413366e-06,14192.0,13373.0
方针,46,10.255040179603073,1.4143653149413366e-06,14192.0,8061.0
嵌入,46,10.136518558201725,1.4143653149413366e-06,14192.0,10527.0
拐走,46,10.072786547000279,1.4143653149413366e-06,14192.0,12387.0
凄凉,46,10.305256409159435,1.4143653149413366e-06,14192.0,7322.0
号召,46,9.781052319234353,1.4143653149413366e-06,14192.0,22476.0
校准,46,9.92155087068892,1.4143653149413366e-06,14192.0,17748.0
大都,46,9.314569085087912,1.4143653149413366e-06,14192.0,28775.0
伪,46,14.996838564909442,1.4143653149413366e-06,14192.0,3144.0
心上人,46,7.214080853525742,1.4143653149413366e-06,14192.0,30971.0
可恨,46,9.777322243444313,1.4143653149413366e-06,14192.0,22591.0
盐酸,46,10.538764701573662,1.4143653149413366e-06,14192.0,5771.0
刑罚,46,10.177769264084148,1.4143653149413366e-06,14192.0,9535.0
矮小,46,10.0904213012674,1.4143653149413366e-06,14192.0,11863.0
图谋,46,9.888364292388346,1.4143653149413366e-06,14192.0,18951.0
国庆,46,10.098577922060988,1.4143653149413366e-06,14192.0,11646.0
打法,46,9.753541979474688,1.4143653149413366e-06,14192.0,23300.0
嘀,46,15.645085316715944,1.4143653149413366e-06,14192.0,894.0
守望,46,9.967082493026583,1.4143653149413366e-06,14192.0,16096.0
分红,46,10.011547851842746,1.4143653149413366e-06,14192.0,14449.0
腮,46,15.62272660743573,1.4143653149413366e-06,14192.0,955.0
把头,46,9.578985123014835,1.4143653149413366e-06,14192.0,26869.0
牌号,46,10.10407883415562,1.4143653149413366e-06,14192.0,11486.0
友爱,46,10.381646195273408,1.4143653149413366e-06,14192.0,6555.0
做工,46,9.885850186419713,1.4143653149413366e-06,14192.0,19035.0
独居,46,10.23235800429663,1.4143653149413366e-06,14192.0,8429.0
定点,46,10.049152034624013,1.4143653149413366e-06,14192.0,13149.0
狼狈,46,10.09877328461935,1.4143653149413366e-06,14192.0,11638.0
附件,46,10.126602832319065,1.4143653149413366e-06,14192.0,10822.0
风水,46,10.03410589036181,1.4143653149413366e-06,14192.0,13668.0
电气,46,10.83850197623274,1.4143653149413366e-06,14192.0,5352.0
发呆,46,10.644500234237976,1.4143653149413366e-06,14192.0,5539.0
药方,46,9.94960657332747,1.4143653149413366e-06,14192.0,16726.0
盗取,46,10.049334302224684,1.4143653149413366e-06,14192.0,13146.0
抵触,46,10.016311714307276,1.4143653149413366e-06,14192.0,14285.0
攻打,46,10.06060797129605,1.4143653149413366e-06,14192.0,12806.0
妹子,46,9.6391209906535,1.4143653149413366e-06,14192.0,25876.0
排水管,46,7.587774456120449,1.4143653149413366e-06,14192.0,29947.0
单程,46,10.2232387229323,1.4143653149413366e-06,14192.0,8593.0
鸵鸟,46,10.41350010360863,1.4143653149413366e-06,14192.0,6341.0
母性,46,10.178064219576513,1.4143653149413366e-06,14192.0,9526.0
干旱,46,10.591874795289668,1.4143653149413366e-06,14192.0,5637.0
锯子,46,9.75283419825533,1.4143653149413366e-06,14192.0,23317.0
起跑,46,9.817552740550786,1.4143653149413366e-06,14192.0,21303.0
盲点,46,10.004229199509545,1.4143653149413366e-06,14192.0,14734.0
领空,46,9.85254358476983,1.4143653149413366e-06,14192.0,20178.0
俳,46,15.128749753794418,1.4143653149413366e-06,14192.0,2596.0
禁酒,46,10.112342134808241,1.4143653149413366e-06,14192.0,11211.0
抹黑,46,10.023737041308376,1.4143653149413366e-06,14192.0,14033.0
冷笑,46,10.229187258289375,1.4143653149413366e-06,14192.0,8482.0
荒凉,46,10.13377085792503,1.4143653149413366e-06,14192.0,10605.0
天神,46,9.59183546032815,1.4143653149413366e-06,14192.0,26679.0
应答,46,10.060538299015102,1.4143653149413366e-06,14192.0,12808.0
警钟,46,10.06292655474405,1.4143653149413366e-06,14192.0,12721.0
拼凑,46,10.289829561813486,1.4143653149413366e-06,14192.0,7516.0
张贴,46,10.212745548285172,1.4143653149413366e-06,14192.0,8820.0
团圆,46,9.970565221683806,1.4143653149413366e-06,14192.0,15953.0
骨盆,46,10.570340857902533,1.4143653149413366e-06,14192.0,5691.0
清澈,46,10.21888136059851,1.4143653149413366e-06,14192.0,8696.0
侍,46,14.837084440832674,1.4143653149413366e-06,14192.0,3841.0
汤匙,46,9.97212700001019,1.4143653149413366e-06,14192.0,15893.0
筐,46,15.239238729974767,1.4143653149413366e-06,14192.0,2169.0
免去,46,9.916830728255933,1.4143653149413366e-06,14192.0,17919.0
纯种,46,10.339457255026659,1.4143653149413366e-06,14192.0,6947.0
基石,46,9.651359657559132,1.4143653149413366e-06,14192.0,25662.0
幺,46,15.385727013077583,1.4143653149413366e-06,14192.0,1696.0
反弹,46,10.035350057983594,1.4143653149413366e-06,14192.0,13615.0
现行,46,9.572299393818108,1.4143653149413366e-06,14192.0,26960.0
看不起,46,7.357249500577265,1.4143653149413366e-06,14192.0,30585.0
横跨,46,9.957337347814319,1.4143653149413366e-06,14192.0,16451.0
惺,46,15.2143353692873,1.4143653149413366e-06,14192.0,2264.0
公公,46,9.720817685305423,1.4143653149413366e-06,14192.0,24144.0
铸,46,14.99892287466628,1.4143653149413366e-06,14192.0,3137.0
审计,46,10.725138405137734,1.4143653149413366e-06,14192.0,5446.0
续集,46,9.998327112699096,1.4143653149413366e-06,14192.0,14928.0
血淋淋,46,7.116801015124778,1.4143653149413366e-06,14192.0,31165.0
刀枪不入,46,6.092349256361374,1.4143653149413366e-06,14192.0,32100.0
秀雅,46,10.020359277072403,1.4143653149413366e-06,14192.0,14147.0
翩翩起舞,46,6.012796907963485,1.4143653149413366e-06,14192.0,32223.0
原有,46,9.067107224086211,1.4143653149413366e-06,14192.0,29128.0
致使,46,9.544119809768668,1.4143653149413366e-06,14192.0,27312.0
作弄,46,9.792010285818051,1.4143653149413366e-06,14192.0,22144.0
播音,46,9.603159806947376,1.4143653149413366e-06,14192.0,26476.0
褐,46,15.242071607171477,1.4143653149413366e-06,14192.0,2161.0
嘢,46,15.737556704958537,1.4143653149413366e-06,14192.0,646.0
无缘,46,9.927130902829171,1.4143653149413366e-06,14192.0,17566.0
炫目,46,9.863266866392905,1.4143653149413366e-06,14192.0,19813.0
缄默,46,9.94616739623107,1.4143653149413366e-06,14192.0,16863.0
拨款,46,10.262984338052988,1.4143653149413366e-06,14192.0,7919.0
格式,46,9.80572114256403,1.4143653149413366e-06,14192.0,21706.0
投机,46,10.112229363211236,1.4143653149413366e-06,14192.0,11213.0
扎营,46,9.845855928105134,1.4143653149413366e-06,14192.0,20367.0
水晶球,46,7.346588381997323,1.4143653149413366e-06,14192.0,30619.0
巨款,46,10.243466415670888,1.4143653149413366e-06,14192.0,8242.0
兵役,46,9.9105217576989,1.4143653149413366e-06,14192.0,18148.0
里程碑,46,7.5183861448926015,1.4143653149413366e-06,14192.0,30116.0
鼓声,46,10.060029283173796,1.4143653149413366e-06,14192.0,12825.0
捣毁,46,9.982464846593352,1.4143653149413366e-06,14192.0,15494.0
收成,46,9.78842922661346,1.4143653149413366e-06,14192.0,22249.0
插队,46,10.088982486227794,1.4143653149413366e-06,14192.0,11904.0
能干,46,9.77940883410928,1.4143653149413366e-06,14192.0,22527.0
纳入,46,9.789536687019318,1.4143653149413366e-06,14192.0,22221.0
窝囊,46,9.697446808275098,1.4143653149413366e-06,14192.0,24674.0
匪夷所思,46,6.0945971179385685,1.4143653149413366e-06,14192.0,32098.0
排泄,46,10.184409996883646,1.4143653149413366e-06,14192.0,9391.0
就任,46,9.467949191872561,1.4143653149413366e-06,14192.0,28057.0
西洋,46,9.843130734490476,1.4143653149413366e-06,14192.0,20460.0
胃部,46,9.828062827759542,1.4143653149413366e-06,14192.0,20959.0
麋鹿,46,10.098425203154317,1.4143653149413366e-06,14192.0,11652.0
压低,45,10.059561382774046,1.3836182428773947e-06,14317.5,12846.0
刷新,45,9.816172705822927,1.3836182428773947e-06,14317.5,21350.0
大幅,45,9.4553017564444,1.3836182428773947e-06,14317.5,28126.0
编队,45,10.238903884624358,1.3836182428773947e-06,14317.5,8319.0
圣餐,45,10.111587917777376,1.3836182428773947e-06,14317.5,11238.0
查封,45,10.48799464758014,1.3836182428773947e-06,14317.5,5950.0
楼房,45,10.367379715706374,1.3836182428773947e-06,14317.5,6671.0
无精打采,45,5.831560639295883,1.3836182428773947e-06,14317.5,32545.0
老大哥,45,7.233957402104436,1.3836182428773947e-06,14317.5,30913.0
冰凉,45,9.759225111657292,1.3836182428773947e-06,14317.5,23143.0
止痛,45,10.30637074030889,1.3836182428773947e-06,14317.5,7312.0
杂草,45,10.207387859527513,1.3836182428773947e-06,14317.5,8920.0
缺德,45,9.456437579417063,1.3836182428773947e-06,14317.5,28121.0
使徒,45,10.032085705231244,1.3836182428773947e-06,14317.5,13737.0
娜拉,45,9.552366939711826,1.3836182428773947e-06,14317.5,27208.0
